,syll,next_syll,size,emp_tp,tp,next_vec,rec,mse,eucl,familiar,pair,n_data,n_model
79,pi,bu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 1 0 0],"[-4.4841319e-05  6.0291961e-05  4.7199428e-06  1.0000590e+00
  5.3672120e-05 -2.7962029e-05  1.8708408e-05 -2.8710812e-05
  1.4387071e-05 -1.8805265e-05  3.4719706e-06 -1.1543743e-06]",0.16667963685738044,1.4142685891613962,0,pi_bu,2,6
80,pi,tu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 1 0],"[-4.4841319e-05  6.0291961e-05  4.7199428e-06  1.0000590e+00
  5.3672120e-05 -2.7962029e-05  1.8708408e-05 -2.8710812e-05
  1.4387071e-05 -1.8805265e-05  3.4719706e-06 -1.1543743e-06]",0.1666759239847163,1.414252837301943,0,pi_tu,2,6
81,pi,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[-4.4841319e-05  6.0291961e-05  4.7199428e-06  1.0000590e+00
  5.3672120e-05 -2.7962029e-05  1.8708408e-05 -2.8710812e-05
  1.4387071e-05 -1.8805265e-05  3.4719706e-06 -1.1543743e-06]",0.16667669504219787,1.414256108527156,0,pi_du,2,6
82,bi,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[ 2.1715051e-01  9.0351328e-05  1.7829674e-01 -2.6263297e-06
  2.0145103e-01  8.8475645e-06  9.3115799e-02 -1.0579452e-04
 -5.3122640e-06  1.3168898e-01  1.7832819e-01 -5.1926356e-05]",0.09809661611582399,1.0849697661178805,0,bi_ba,2,6
83,bi,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[ 2.1715051e-01  9.0351328e-05  1.7829674e-01 -2.6263297e-06
  2.0145103e-01  8.8475645e-06  9.3115799e-02 -1.0579452e-04
 -5.3122640e-06  1.3168898e-01  1.7832819e-01 -5.1926356e-05]",0.09811211239214301,1.0850554588156847,0,bi_da,2,6
84,bi,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[ 2.1715051e-01  9.0351328e-05  1.7829674e-01 -2.6263297e-06
  2.0145103e-01  8.8475645e-06  9.3115799e-02 -1.0579452e-04
 -5.3122640e-06  1.3168898e-01  1.7832819e-01 -5.1926356e-05]",0.09811020007645647,1.085044884287041,0,bi_bi,2,6
85,bi,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[ 2.1715051e-01  9.0351328e-05  1.7829674e-01 -2.6263297e-06
  2.0145103e-01  8.8475645e-06  9.3115799e-02 -1.0579452e-04
 -5.3122640e-06  1.3168898e-01  1.7832819e-01 -5.1926356e-05]",0.09811256004786056,1.0850579342018225,0,bi_pu,2,6
86,bi,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[ 2.1715051e-01  9.0351328e-05  1.7829674e-01 -2.6263297e-06
  2.0145103e-01  8.8475645e-06  9.3115799e-02 -1.0579452e-04
 -5.3122640e-06  1.3168898e-01  1.7832819e-01 -5.1926356e-05]",0.0981203290631678,1.0851008933541682,0,bi_du,2,6
87,ti,pa,,0.0,0.0,[1 0 0 0 0 0 0 0 0 0 0 0],"[-7.3600560e-05  1.2645498e-05 -6.7017972e-06  3.7342310e-05
  4.1849911e-05  4.2647123e-05 -1.0613352e-04 -2.7943403e-05
  5.5176222e-01  3.2301992e-05  4.4830197e-01  1.1888333e-06]",0.1254636194134715,1.227014031281492,0,ti_pa,2,6
88,ti,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[-7.3600560e-05  1.2645498e-05 -6.7017972e-06  3.7342310e-05
  4.1849911e-05  4.2647123e-05 -1.0613352e-04 -2.7943403e-05
  5.5176222e-01  3.2301992e-05  4.4830197e-01  1.1888333e-06]",0.12544924507041402,1.226943739885806,0,ti_ba,2,6
89,ti,ta,,0.0,0.0,[0 0 1 0 0 0 0 0 0 0 0 0],"[-7.3600560e-05  1.2645498e-05 -6.7017972e-06  3.7342310e-05
  4.1849911e-05  4.2647123e-05 -1.0613352e-04 -2.7943403e-05
  5.5176222e-01  3.2301992e-05  4.4830197e-01  1.1888333e-06]",0.1254524696196082,1.2269595084742195,0,ti_ta,2,6
90,ti,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[-7.3600560e-05  1.2645498e-05 -6.7017972e-06  3.7342310e-05
  4.1849911e-05  4.2647123e-05 -1.0613352e-04 -2.7943403e-05
  5.5176222e-01  3.2301992e-05  4.4830197e-01  1.1888333e-06]",0.1254451289350751,1.2269236109965858,0,ti_da,2,6
91,ti,pi,,0.0,0.0,[0 0 0 0 1 0 0 0 0 0 0 0],"[-7.3600560e-05  1.2645498e-05 -6.7017972e-06  3.7342310e-05
  4.1849911e-05  4.2647123e-05 -1.0613352e-04 -2.7943403e-05
  5.5176222e-01  3.2301992e-05  4.4830197e-01  1.1888333e-06]",0.12544437766819824,1.2269199370857002,0,ti_pi,2,6
92,ti,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[-7.3600560e-05  1.2645498e-05 -6.7017972e-06  3.7342310e-05
  4.1849911e-05  4.2647123e-05 -1.0613352e-04 -2.7943403e-05
  5.5176222e-01  3.2301992e-05  4.4830197e-01  1.1888333e-06]",0.1254442447995109,1.226919287318498,0,ti_bi,2,6
93,ti,ti,,0.0,0.0,[0 0 0 0 0 0 1 0 0 0 0 0],"[-7.3600560e-05  1.2645498e-05 -6.7017972e-06  3.7342310e-05
  4.1849911e-05  4.2647123e-05 -1.0613352e-04 -2.7943403e-05
  5.5176222e-01  3.2301992e-05  4.4830197e-01  1.1888333e-06]",0.12546904157350092,1.2270405449218094,0,ti_ti,2,6
94,ti,bu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 1 0 0],"[-7.3600560e-05  1.2645498e-05 -6.7017972e-06  3.7342310e-05
  4.1849911e-05  4.2647123e-05 -1.0613352e-04 -2.7943403e-05
  5.5176222e-01  3.2301992e-05  4.4830197e-01  1.1888333e-06]",0.1254459689880374,1.2269277190839112,0,ti_bu,2,6
95,ti,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[-7.3600560e-05  1.2645498e-05 -6.7017972e-06  3.7342310e-05
  4.1849911e-05  4.2647123e-05 -1.0613352e-04 -2.7943403e-05
  5.5176222e-01  3.2301992e-05  4.4830197e-01  1.1888333e-06]",0.12545115451452263,1.226953077413424,0,ti_du,2,6
96,pu,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[ 1.6873857e-01 -8.4592029e-05  1.3630582e-01 -3.6306679e-05
  2.2731894e-01 -8.8885427e-06  2.1417010e-01  4.1667372e-05
 -8.1881881e-06  1.4292172e-01  1.1028609e-01  2.6982743e-05]",0.09811279579580374,1.0850592378066946,0,pu_ba,2,6
97,pu,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[ 1.6873857e-01 -8.4592029e-05  1.3630582e-01 -3.6306679e-05
  2.2731894e-01 -8.8885427e-06  2.1417010e-01  4.1667372e-05
 -8.1881881e-06  1.4292172e-01  1.1028609e-01  2.6982743e-05]",0.09810474823743649,1.0850147366968055,0,pu_da,2,6
98,pu,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[ 1.6873857e-01 -8.4592029e-05  1.3630582e-01 -3.6306679e-05
  2.2731894e-01 -8.8885427e-06  2.1417010e-01  4.1667372e-05
 -8.1881881e-06  1.4292172e-01  1.1028609e-01  2.6982743e-05]",0.09810017854800372,1.084989466573775,0,pu_bi,2,6
99,pu,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[ 1.6873857e-01 -8.4592029e-05  1.3630582e-01 -3.6306679e-05
  2.2731894e-01 -8.8885427e-06  2.1417010e-01  4.1667372e-05
 -8.1881881e-06  1.4292172e-01  1.1028609e-01  2.6982743e-05]",0.09810006182224103,1.0849888210792278,0,pu_pu,2,6
100,pu,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[ 1.6873857e-01 -8.4592029e-05  1.3630582e-01 -3.6306679e-05
  2.2731894e-01 -8.8885427e-06  2.1417010e-01  4.1667372e-05
 -8.1881881e-06  1.4292172e-01  1.1028609e-01  2.6982743e-05]",0.09809420000034619,1.084956404656037,0,pu_du,2,6
101,bu,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[ 4.6378449e-01  3.6129728e-05 -2.4419278e-05  3.3233315e-05
 -2.4260953e-05  5.2463263e-05  3.7766993e-05  3.4872442e-05
  5.3619850e-01 -2.6885420e-05  3.8087368e-05  9.0571120e-07]",0.12521105243366823,1.2257783768708024,0,bu_ba,2,6
102,bu,ta,,0.0,0.0,[0 0 1 0 0 0 0 0 0 0 0 0],"[ 4.6378449e-01  3.6129728e-05 -2.4419278e-05  3.3233315e-05
 -2.4260953e-05  5.2463263e-05  3.7766993e-05  3.4872442e-05
  5.3619850e-01 -2.6885420e-05  3.8087368e-05  9.0571120e-07]",0.12522114393464592,1.2258277722485125,0,bu_ta,2,6
103,bu,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[ 4.6378449e-01  3.6129728e-05 -2.4419278e-05  3.3233315e-05
 -2.4260953e-05  5.2463263e-05  3.7766993e-05  3.4872442e-05
  5.3619850e-01 -2.6885420e-05  3.8087368e-05  9.0571120e-07]",0.12521153516920275,1.225780739786049,0,bu_da,2,6
104,bu,pi,,0.0,0.0,[0 0 0 0 1 0 0 0 0 0 0 0],"[ 4.6378449e-01  3.6129728e-05 -2.4419278e-05  3.3233315e-05
 -2.4260953e-05  5.2463263e-05  3.7766993e-05  3.4872442e-05
  5.3619850e-01 -2.6885420e-05  3.8087368e-05  9.0571120e-07]",0.12522111754717297,1.2258276430910162,0,bu_pi,2,6
105,bu,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[ 4.6378449e-01  3.6129728e-05 -2.4419278e-05  3.3233315e-05
 -2.4260953e-05  5.2463263e-05  3.7766993e-05  3.4872442e-05
  5.3619850e-01 -2.6885420e-05  3.8087368e-05  9.0571120e-07]",0.12520833017778263,1.2257650517670144,0,bu_bi,2,6
106,bu,ti,,0.0,0.0,[0 0 0 0 0 0 1 0 0 0 0 0],"[ 4.6378449e-01  3.6129728e-05 -2.4419278e-05  3.3233315e-05
 -2.4260953e-05  5.2463263e-05  3.7766993e-05  3.4872442e-05
  5.3619850e-01 -2.6885420e-05  3.8087368e-05  9.0571120e-07]",0.12521077955615387,1.2257770411758602,0,bu_ti,2,6
107,bu,bu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 1 0 0],"[ 4.6378449e-01  3.6129728e-05 -2.4419278e-05  3.3233315e-05
 -2.4260953e-05  5.2463263e-05  3.7766993e-05  3.4872442e-05
  5.3619850e-01 -2.6885420e-05  3.8087368e-05  9.0571120e-07]",0.12522155495834217,1.2258297840646988,0,bu_bu,2,6
108,bu,tu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 1 0],"[ 4.6378449e-01  3.6129728e-05 -2.4419278e-05  3.3233315e-05
 -2.4260953e-05  5.2463263e-05  3.7766993e-05  3.4872442e-05
  5.3619850e-01 -2.6885420e-05  3.8087368e-05  9.0571120e-07]",0.12521072616032627,1.225776779811037,0,bu_tu,2,6
109,bu,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[ 4.6378449e-01  3.6129728e-05 -2.4419278e-05  3.3233315e-05
 -2.4260953e-05  5.2463263e-05  3.7766993e-05  3.4872442e-05
  5.3619850e-01 -2.6885420e-05  3.8087368e-05  9.0571120e-07]",0.12521692310312757,1.2258071125742136,0,bu_du,2,6
110,tu,pa,,0.0,0.0,[1 0 0 0 0 0 0 0 0 0 0 0],"[-1.4156103e-07 -4.3405220e-05 -5.3383410e-06 -3.1739473e-06
  5.5609271e-05  4.4828498e-01  5.5169731e-01  7.2866678e-06
  1.2844801e-05  8.5681677e-07 -3.6656857e-06  2.3958273e-06]",0.12544413674715296,1.2269187589102368,0,tu_pa,2,6
111,tu,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[-1.4156103e-07 -4.3405220e-05 -5.3383410e-06 -3.1739473e-06
  5.5609271e-05  4.4828498e-01  5.5169731e-01  7.2866678e-06
  1.2844801e-05  8.5681677e-07 -3.6656857e-06  2.3958273e-06]",0.1254513473569665,1.2269540204439602,0,tu_ba,2,6
112,tu,ta,,0.0,0.0,[0 0 1 0 0 0 0 0 0 0 0 0],"[-1.4156103e-07 -4.3405220e-05 -5.3383410e-06 -3.1739473e-06
  5.5609271e-05  4.4828498e-01  5.5169731e-01  7.2866678e-06
  1.2844801e-05  8.5681677e-07 -3.6656857e-06  2.3958273e-06]",0.12544500287714735,1.2269229945378677,0,tu_ta,2,6
113,tu,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[-1.4156103e-07 -4.3405220e-05 -5.3383410e-06 -3.1739473e-06
  5.5609271e-05  4.4828498e-01  5.5169731e-01  7.2866678e-06
  1.2844801e-05  8.5681677e-07 -3.6656857e-06  2.3958273e-06]",0.12544464214487014,1.2269212304538712,0,tu_da,2,6
114,tu,pi,,0.0,0.0,[0 0 0 0 1 0 0 0 0 0 0 0],"[-1.4156103e-07 -4.3405220e-05 -5.3383410e-06 -3.1739473e-06
  5.5609271e-05  4.4828498e-01  5.5169731e-01  7.2866678e-06
  1.2844801e-05  8.5681677e-07 -3.6656857e-06  2.3958273e-06]",0.12543484494182602,1.2268733183592804,0,tu_pi,2,6
115,tu,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[-1.4156103e-07 -4.3405220e-05 -5.3383410e-06 -3.1739473e-06
  5.5609271e-05  4.4828498e-01  5.5169731e-01  7.2866678e-06
  1.2844801e-05  8.5681677e-07 -3.6656857e-06  2.3958273e-06]",0.12544197235348956,1.2269081743316712,0,tu_pu,2,6
116,tu,bu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 1 0 0],"[-1.4156103e-07 -4.3405220e-05 -5.3383410e-06 -3.1739473e-06
  5.5609271e-05  4.4828498e-01  5.5169731e-01  7.2866678e-06
  1.2844801e-05  8.5681677e-07 -3.6656857e-06  2.3958273e-06]",0.12544397035085297,1.2269179451822505,0,tu_bu,2,6
117,tu,tu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 1 0],"[-1.4156103e-07 -4.3405220e-05 -5.3383410e-06 -3.1739473e-06
  5.5609271e-05  4.4828498e-01  5.5169731e-01  7.2866678e-06
  1.2844801e-05  8.5681677e-07 -3.6656857e-06  2.3958273e-06]",0.1254447241012567,1.226921631244262,0,tu_tu,2,6
118,tu,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[-1.4156103e-07 -4.3405220e-05 -5.3383410e-06 -3.1739473e-06
  5.5609271e-05  4.4828498e-01  5.5169731e-01  7.2866678e-06
  1.2844801e-05  8.5681677e-07 -3.6656857e-06  2.3958273e-06]",0.1254437138490939,1.2269166908103935,0,tu_du,2,6
0,ba,bu,14.0,0.21212121212121213,0.2,[0 0 0 0 0 0 0 0 0 1 0 0],"[-1.39036775e-03  3.20583582e-04  2.26942524e-01 -8.85719433e-04
  1.51988700e-01 -9.89079475e-04  1.51062578e-01 -4.94614244e-04
 -1.17698684e-04  2.10796893e-01  2.56873608e-01  1.68211758e-04]",0.06552108809723063,0.8867091164337759,1,ba_bu,2,7
1,ba,pi,10.0,0.15151515151515152,0.2,[0 0 0 0 1 0 0 0 0 0 0 0],"[-1.39036775e-03  3.20583582e-04  2.26942524e-01 -8.85719433e-04
  1.51988700e-01 -9.89079475e-04  1.51062578e-01 -4.94614244e-04
 -1.17698684e-04  2.10796893e-01  2.56873608e-01  1.68211758e-04]",0.07532245353235408,0.9507204859411882,1,ba_pi,2,7
2,ba,ta,15.0,0.22727272727272727,0.2,[0 0 1 0 0 0 0 0 0 0 0 0],"[-1.39036775e-03  3.20583582e-04  2.26942524e-01 -8.85719433e-04
  1.51988700e-01 -9.89079475e-04  1.51062578e-01 -4.94614244e-04
 -1.17698684e-04  2.10796893e-01  2.56873608e-01  1.68211758e-04]",0.06283014948540533,0.8683097338075072,1,ba_ta,2,7
3,ba,ti,10.0,0.15151515151515152,0.2,[0 0 0 0 0 0 1 0 0 0 0 0],"[-1.39036775e-03  3.20583582e-04  2.26942524e-01 -8.85719433e-04
  1.51988700e-01 -9.89079475e-04  1.51062578e-01 -4.94614244e-04
 -1.17698684e-04  2.10796893e-01  2.56873608e-01  1.68211758e-04]",0.07547680721058055,0.9516941139499429,1,ba_ti,2,7
4,ba,tu,17.0,0.25757575757575757,0.2,[0 0 0 0 0 0 0 0 0 0 1 0],"[-1.39036775e-03  3.20583582e-04  2.26942524e-01 -8.85719433e-04
  1.51988700e-01 -9.89079475e-04  1.51062578e-01 -4.94614244e-04
 -1.17698684e-04  2.10796893e-01  2.56873608e-01  1.68211758e-04]",0.05784163559847677,0.8331264172871494,1,ba_tu,2,7
5,bi,bu,17.0,0.13178294573643412,0.1,[0 0 0 0 0 0 0 0 0 1 0 0],"[ 2.1385433e-01 -5.1841140e-05  1.7802328e-01 -5.5304356e-04
  2.0356138e-01 -4.6598166e-04  9.1277190e-02  9.4220042e-05
  3.1730291e-03  1.3144481e-01  1.7524537e-01  4.4564903e-04]",0.0760253816417334,0.9551463655905313,1,bi_bu,2,7
6,bi,pa,28.0,0.21705426356589147,0.1,[1 0 0 0 0 0 0 0 0 0 0 0],"[ 2.1385433e-01 -5.1841140e-05  1.7802328e-01 -5.5304356e-04
  2.0356138e-01 -4.6598166e-04  9.1277190e-02  9.4220042e-05
  3.1730291e-03  1.3144481e-01  1.7524537e-01  4.4564903e-04]",0.0622904623122491,0.8645724652954137,1,bi_pa,2,7
7,bi,pa,28.0,0.21705426356589147,0.1,[1 0 0 0 0 0 0 0 0 0 0 0],"[ 2.1385433e-01 -5.1841140e-05  1.7802328e-01 -5.5304356e-04
  2.0356138e-01 -4.6598166e-04  9.1277190e-02  9.4220042e-05
  3.1730291e-03  1.3144481e-01  1.7524537e-01  4.4564903e-04]",0.0622904623122491,0.8645724652954137,1,bi_pa,2,7
8,bi,pi,26.0,0.20155038759689922,0.1,[0 0 0 0 1 0 0 0 0 0 0 0],"[ 2.1385433e-01 -5.1841140e-05  1.7802328e-01 -5.5304356e-04
  2.0356138e-01 -4.6598166e-04  9.1277190e-02  9.4220042e-05
  3.1730291e-03  1.3144481e-01  1.7524537e-01  4.4564903e-04]",0.06400595352763706,0.8763968520776675,1,bi_pi,2,7
9,bi,pi,26.0,0.20155038759689922,0.1,[0 0 0 0 1 0 0 0 0 0 0 0],"[ 2.1385433e-01 -5.1841140e-05  1.7802328e-01 -5.5304356e-04
  2.0356138e-01 -4.6598166e-04  9.1277190e-02  9.4220042e-05
  3.1730291e-03  1.3144481e-01  1.7524537e-01  4.4564903e-04]",0.06400595352763706,0.8763968520776675,1,bi_pi,2,7
10,bi,ta,23.0,0.17829457364341086,0.1,[0 0 1 0 0 0 0 0 0 0 0 0],"[ 2.1385433e-01 -5.1841140e-05  1.7802328e-01 -5.5304356e-04
  2.0356138e-01 -4.6598166e-04  9.1277190e-02  9.4220042e-05
  3.1730291e-03  1.3144481e-01  1.7524537e-01  4.4564903e-04]",0.06826230382635966,0.9050677576382422,1,bi_ta,2,7
11,bi,ta,23.0,0.17829457364341086,0.1,[0 0 1 0 0 0 0 0 0 0 0 0],"[ 2.1385433e-01 -5.1841140e-05  1.7802328e-01 -5.5304356e-04
  2.0356138e-01 -4.6598166e-04  9.1277190e-02  9.4220042e-05
  3.1730291e-03  1.3144481e-01  1.7524537e-01  4.4564903e-04]",0.06826230382635966,0.9050677576382422,1,bi_ta,2,7
12,bi,ti,12.0,0.09302325581395349,0.1,[0 0 0 0 0 0 1 0 0 0 0 0],"[ 2.1385433e-01 -5.1841140e-05  1.7802328e-01 -5.5304356e-04
  2.0356138e-01 -4.6598166e-04  9.1277190e-02  9.4220042e-05
  3.1730291e-03  1.3144481e-01  1.7524537e-01  4.4564903e-04]",0.08271998535310005,0.996313115560164,1,bi_ti,2,7
13,bi,tu,23.0,0.17829457364341086,0.1,[0 0 0 0 0 0 0 0 0 0 1 0],"[ 2.1385433e-01 -5.1841140e-05  1.7802328e-01 -5.5304356e-04
  2.0356138e-01 -4.6598166e-04  9.1277190e-02  9.4220042e-05
  3.1730291e-03  1.3144481e-01  1.7524537e-01  4.4564903e-04]",0.06872528787170624,0.9081318486103629,1,bi_tu,2,7
14,bi,tu,23.0,0.17829457364341086,0.1,[0 0 0 0 0 0 0 0 0 0 1 0],"[ 2.1385433e-01 -5.1841140e-05  1.7802328e-01 -5.5304356e-04
  2.0356138e-01 -4.6598166e-04  9.1277190e-02  9.4220042e-05
  3.1730291e-03  1.3144481e-01  1.7524537e-01  4.4564903e-04]",0.06872528787170624,0.9081318486103629,1,bi_tu,2,7
15,bu,pa,64.0,0.463768115942029,0.5,[1 0 0 0 0 0 0 0 0 0 0 0],"[ 4.63764936e-01 -1.63912773e-06 -2.56299973e-06 -6.96349889e-05
  1.88183039e-05 -3.64333391e-05 -6.43134117e-05 -4.89279628e-05
  5.36205173e-01 -1.50702894e-04 -4.99263406e-05  1.34035945e-05]",0.04792200580513062,0.7583297895121669,1,bu_pa,2,7
16,bu,pu,74.0,0.5362318840579711,0.5,[0 0 0 0 0 0 0 0 1 0 0 0],"[ 4.63764936e-01 -1.63912773e-06 -2.56299973e-06 -6.96349889e-05
  1.88183039e-05 -3.64333391e-05 -6.43134117e-05 -4.89279628e-05
  5.36205173e-01 -1.50702894e-04 -4.99263406e-05  1.34035945e-05]",0.03584863300398571,0.6558838281645832,1,bu_pu,2,7
17,da,ta,71.0,1.0,1.0,[0 0 1 0 0 0 0 0 0 0 0 0],"[-2.7328730e-05 -1.0664761e-04  9.9996513e-01  1.2140535e-04
  1.3878569e-05 -5.3487718e-05 -5.4389238e-06  6.8463385e-05
 -4.0950254e-05 -8.4102154e-05  4.2095780e-06  1.6696751e-05]",3.7410519644504965e-09,0.0002118787945345309,1,da_ta,2,7
18,pa,bi,64.0,0.49230769230769234,0.5,[0 0 0 0 0 1 0 0 0 0 0 0],"[ 3.3684820e-04  9.5859170e-05  5.0778848e-01 -3.1897798e-05
 -2.4760701e-04  4.9253330e-01  1.4133006e-04 -2.1040440e-05
 -3.1822920e-04  1.9065291e-04  4.2220205e-04 -1.3142824e-04]",0.042947677800063956,0.717894235664814,1,pa_bi,2,7
19,pa,ta,66.0,0.5076923076923077,0.5,[0 0 1 0 0 0 0 0 0 0 0 0],"[ 3.3684820e-04  9.5859170e-05  5.0778848e-01 -3.1897798e-05
 -2.4760701e-04  4.9253330e-01  1.4133006e-04 -2.1040440e-05
 -3.1822920e-04  1.9065291e-04  4.2220205e-04 -1.3142824e-04]",0.04040514730314877,0.6963201617343744,1,pa_ta,2,7
20,pi,da,71.0,1.0,1.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[-1.3098866e-04 -1.5571713e-06  5.3629279e-05  9.9996245e-01
  2.0090491e-05 -2.6121736e-05 -2.4806708e-05  2.4065375e-05
  3.4237280e-05 -6.9811940e-05 -3.4250319e-05 -3.1374395e-05]",2.660870676863177e-09,0.00017869092904330126,1,pi_da,2,7
21,pu,bu,22.0,0.14285714285714285,0.1,[0 0 0 0 0 0 0 0 0 1 0 0],"[ 1.7129761e-01 -1.5394390e-04  1.3665137e-01  5.0262176e-04
  2.2579649e-01  6.0276315e-04  2.1560746e-01  3.6403537e-05
 -2.0778943e-03  1.4351931e-01  1.1268771e-01 -3.6978722e-04]",0.0743124903766628,0.9443250947210676,1,pu_bu,2,7
22,pu,bu,22.0,0.14285714285714285,0.1,[0 0 0 0 0 0 0 0 0 1 0 0],"[ 1.7129761e-01 -1.5394390e-04  1.3665137e-01  5.0262176e-04
  2.2579649e-01  6.0276315e-04  2.1560746e-01  3.6403537e-05
 -2.0778943e-03  1.4351931e-01  1.1268771e-01 -3.6978722e-04]",0.0743124903766628,0.9443250947210676,1,pu_bu,2,7
23,pu,pa,26.0,0.16883116883116883,0.1,[1 0 0 0 0 0 0 0 0 0 0 0],"[ 1.7129761e-01 -1.5394390e-04  1.3665137e-01  5.0262176e-04
  2.2579649e-01  6.0276315e-04  2.1560746e-01  3.6403537e-05
 -2.0778943e-03  1.4351931e-01  1.1268771e-01 -3.6978722e-04]",0.0696827740995403,0.9144360498112941,1,pu_pa,2,7
24,pu,pa,26.0,0.16883116883116883,0.1,[1 0 0 0 0 0 0 0 0 0 0 0],"[ 1.7129761e-01 -1.5394390e-04  1.3665137e-01  5.0262176e-04
  2.2579649e-01  6.0276315e-04  2.1560746e-01  3.6403537e-05
 -2.0778943e-03  1.4351931e-01  1.1268771e-01 -3.6978722e-04]",0.0696827740995403,0.9144360498112941,1,pu_pa,2,7
25,pu,pi,35.0,0.22727272727272727,0.1,[0 0 0 0 1 0 0 0 0 0 0 0],"[ 1.7129761e-01 -1.5394390e-04  1.3665137e-01  5.0262176e-04
  2.2579649e-01  6.0276315e-04  2.1560746e-01  3.6403537e-05
 -2.0778943e-03  1.4351931e-01  1.1268771e-01 -3.6978722e-04]",0.06059962724927225,0.8527576015441123,1,pu_pi,2,7
26,pu,pi,35.0,0.22727272727272727,0.1,[0 0 0 0 1 0 0 0 0 0 0 0],"[ 1.7129761e-01 -1.5394390e-04  1.3665137e-01  5.0262176e-04
  2.2579649e-01  6.0276315e-04  2.1560746e-01  3.6403537e-05
 -2.0778943e-03  1.4351931e-01  1.1268771e-01 -3.6978722e-04]",0.06059962724927225,0.8527576015441123,1,pu_pi,2,7
27,pu,ta,21.0,0.13636363636363635,0.1,[0 0 1 0 0 0 0 0 0 0 0 0],"[ 1.7129761e-01 -1.5394390e-04  1.3665137e-01  5.0262176e-04
  2.2579649e-01  6.0276315e-04  2.1560746e-01  3.6403537e-05
 -2.0778943e-03  1.4351931e-01  1.1268771e-01 -3.6978722e-04]",0.07545714790903686,0.9515701628931218,1,pu_ta,2,7
28,pu,ti,33.0,0.21428571428571427,0.1,[0 0 0 0 0 0 1 0 0 0 0 0],"[ 1.7129761e-01 -1.5394390e-04  1.3665137e-01  5.0262176e-04
  2.2579649e-01  6.0276315e-04  2.1560746e-01  3.6403537e-05
 -2.0778943e-03  1.4351931e-01  1.1268771e-01 -3.6978722e-04]",0.062297798348299245,0.8646233747589704,1,pu_ti,2,7
29,pu,ti,33.0,0.21428571428571427,0.1,[0 0 0 0 0 0 1 0 0 0 0 0],"[ 1.7129761e-01 -1.5394390e-04  1.3665137e-01  5.0262176e-04
  2.2579649e-01  6.0276315e-04  2.1560746e-01  3.6403537e-05
 -2.0778943e-03  1.4351931e-01  1.1268771e-01 -3.6978722e-04]",0.062297798348299245,0.8646233747589704,1,pu_ti,2,7
30,pu,tu,17.0,0.11038961038961038,0.1,[0 0 0 0 0 0 0 0 0 0 1 0],"[ 1.7129761e-01 -1.5394390e-04  1.3665137e-01  5.0262176e-04
  2.2579649e-01  6.0276315e-04  2.1560746e-01  3.6403537e-05
 -2.0778943e-03  1.4351931e-01  1.1268771e-01 -3.6978722e-04]",0.07945109124266266,0.9764287454350941,1,pu_tu,2,7
31,ta,ba,66.0,0.3142857142857143,0.3333333333333333,[0 1 0 0 0 0 0 0 0 0 0 0],"[ 5.7031833e-02  3.1276563e-01  7.1119383e-02  8.2952902e-05
 -1.0202080e-04  4.7314912e-05  4.7504529e-02  2.7537346e-05
 -3.9095059e-05  3.9820719e-01  1.0906008e-01 -5.4910779e-05]",0.05444345406073913,0.8082830251396287,1,ta_ba,2,7
