,tp,condition,model_num,ae_mse,word,epochs,exp,model_type
0,1.0,word,3,14.462401,pa-bi-ku,4096,1,acoustic
1,1.0,word,3,7.802251,ti-bu-do,4096,1,acoustic
2,0.75,part-word,3,4.4519033,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,3,41.33378,pi-go-la,4096,1,acoustic
0,1.0,word,4,6.0595365,pa-bi-ku,4096,1,acoustic
1,1.0,word,4,4.634317,ti-bu-do,4096,1,acoustic
2,0.75,part-word,4,8.283937,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,4,30.727028,pi-go-la,4096,1,acoustic
0,1.0,word,5,11.5361,pa-bi-ku,4096,1,acoustic
1,1.0,word,5,5.32435,ti-bu-do,4096,1,acoustic
2,0.75,part-word,5,3.7816586,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,5,38.532562,pi-go-la,4096,1,acoustic
0,1.0,word,6,13.143625,pa-bi-ku,4096,1,acoustic
1,1.0,word,6,5.6566586,ti-bu-do,4096,1,acoustic
2,0.75,part-word,6,6.69455,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,6,34.452477,pi-go-la,4096,1,acoustic
0,1.0,word,7,6.4080305,pa-bi-ku,4096,1,acoustic
1,1.0,word,7,5.002117,ti-bu-do,4096,1,acoustic
2,0.75,part-word,7,10.133753,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,7,28.386837,pi-go-la,4096,1,acoustic
0,1.0,word,8,8.915738,pa-bi-ku,4096,1,acoustic
1,1.0,word,8,3.8736558,ti-bu-do,4096,1,acoustic
2,0.75,part-word,8,6.05441,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,8,39.010654,pi-go-la,4096,1,acoustic
0,1.0,word,9,8.35057,pa-bi-ku,4096,1,acoustic
1,1.0,word,9,5.1227665,ti-bu-do,4096,1,acoustic
2,0.75,part-word,9,6.18099,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,9,31.495815,pi-go-la,4096,1,acoustic
0,1.0,word,10,4.0356007,pa-bi-ku,4096,1,acoustic
1,1.0,word,10,4.664961,ti-bu-do,4096,1,acoustic
2,0.75,part-word,10,5.2398677,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,10,38.21586,pi-go-la,4096,1,acoustic
0,1.0,word,11,4.3646994,pa-bi-ku,4096,1,acoustic
1,1.0,word,11,3.8835063,ti-bu-do,4096,1,acoustic
2,0.75,part-word,11,7.845662,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,11,37.630432,pi-go-la,4096,1,acoustic
0,1.0,word,12,7.20127,pa-bi-ku,4096,1,acoustic
1,1.0,word,12,3.364232,ti-bu-do,4096,1,acoustic
2,0.75,part-word,12,4.903783,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,12,44.6128,pi-go-la,4096,1,acoustic
0,1.0,word,13,7.4680643,pa-bi-ku,4096,1,acoustic
1,1.0,word,13,3.473169,ti-bu-do,4096,1,acoustic
2,0.75,part-word,13,6.1981487,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,13,28.532228,pi-go-la,4096,1,acoustic
0,1.0,word,14,6.11577,pa-bi-ku,4096,1,acoustic
1,1.0,word,14,3.474553,ti-bu-do,4096,1,acoustic
2,0.75,part-word,14,10.534832,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,14,38.09517,pi-go-la,4096,1,acoustic
0,1.0,word,15,9.711819,pa-bi-ku,4096,1,acoustic
1,1.0,word,15,3.0868905,ti-bu-do,4096,1,acoustic
2,0.75,part-word,15,6.60468,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,15,28.251675,pi-go-la,4096,1,acoustic
0,1.0,word,16,7.7120337,pa-bi-ku,4096,1,acoustic
1,1.0,word,16,5.8291583,ti-bu-do,4096,1,acoustic
2,0.75,part-word,16,10.491709,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,16,34.47198,pi-go-la,4096,1,acoustic
0,1.0,word,17,3.889615,pa-bi-ku,4096,1,acoustic
1,1.0,word,17,4.36535,ti-bu-do,4096,1,acoustic
2,0.75,part-word,17,8.067066,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,17,34.96377,pi-go-la,4096,1,acoustic
0,1.0,word,18,5.622908,pa-bi-ku,4096,1,acoustic
1,1.0,word,18,5.1164646,ti-bu-do,4096,1,acoustic
2,0.75,part-word,18,10.240205,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,18,29.323818,pi-go-la,4096,1,acoustic
0,1.0,word,19,8.435699,pa-bi-ku,4096,1,acoustic
1,1.0,word,19,4.674005,ti-bu-do,4096,1,acoustic
2,0.75,part-word,19,3.3434553,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,19,31.821274,pi-go-la,4096,1,acoustic
0,1.0,word,20,12.113437,pa-bi-ku,4096,1,acoustic
1,1.0,word,20,4.6929665,ti-bu-do,4096,1,acoustic
2,0.75,part-word,20,4.901814,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,20,42.334087,pi-go-la,4096,1,acoustic
0,1.0,word,21,8.110092,pa-bi-ku,4096,1,acoustic
1,1.0,word,21,4.0836277,ti-bu-do,4096,1,acoustic
2,0.75,part-word,21,7.1514187,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,21,46.23757,pi-go-la,4096,1,acoustic
0,1.0,word,22,6.0975814,pa-bi-ku,4096,1,acoustic
1,1.0,word,22,4.3512306,ti-bu-do,4096,1,acoustic
2,0.75,part-word,22,5.9091682,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,22,41.817467,pi-go-la,4096,1,acoustic
0,1.0,word,23,7.565367,pa-bi-ku,4096,1,acoustic
1,1.0,word,23,6.31845,ti-bu-do,4096,1,acoustic
2,0.75,part-word,23,6.6007805,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,23,41.663494,pi-go-la,4096,1,acoustic
0,1.0,word,24,3.1582966,pa-bi-ku,4096,1,acoustic
1,1.0,word,24,3.8021278,ti-bu-do,4096,1,acoustic
2,0.75,part-word,24,6.974078,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,24,42.09372,pi-go-la,4096,1,acoustic
0,1.0,word,25,6.3732285,pa-bi-ku,4096,1,acoustic
1,1.0,word,25,5.1020317,ti-bu-do,4096,1,acoustic
2,0.75,part-word,25,4.5538845,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,25,27.104038,pi-go-la,4096,1,acoustic
0,1.0,word,26,6.4692435,pa-bi-ku,4096,1,acoustic
1,1.0,word,26,4.351407,ti-bu-do,4096,1,acoustic
2,0.75,part-word,26,5.9127526,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,26,36.66412,pi-go-la,4096,1,acoustic
0,1.0,word,27,6.666896,pa-bi-ku,4096,1,acoustic
1,1.0,word,27,3.0577736,ti-bu-do,4096,1,acoustic
2,0.75,part-word,27,13.815472,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,27,31.565853,pi-go-la,4096,1,acoustic
0,1.0,word,28,2.6231065,pa-bi-ku,4096,1,acoustic
1,1.0,word,28,4.802149,ti-bu-do,4096,1,acoustic
2,0.75,part-word,28,12.40836,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,28,35.786922,pi-go-la,4096,1,acoustic
0,1.0,word,29,13.515265,pa-bi-ku,4096,1,acoustic
1,1.0,word,29,11.322235,ti-bu-do,4096,1,acoustic
2,0.75,part-word,29,6.5099664,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,29,35.275486,pi-go-la,4096,1,acoustic
0,1.0,word,30,10.548492,pa-bi-ku,4096,1,acoustic
1,1.0,word,30,4.22075,ti-bu-do,4096,1,acoustic
2,0.75,part-word,30,6.6232595,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,30,41.461617,pi-go-la,4096,1,acoustic
0,1.0,word,31,5.466125,pa-bi-ku,4096,1,acoustic
1,1.0,word,31,4.0189285,ti-bu-do,4096,1,acoustic
2,0.75,part-word,31,12.035625,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,31,26.446781,pi-go-la,4096,1,acoustic
0,1.0,word,32,2.1871202,pa-bi-ku,4096,1,acoustic
1,1.0,word,32,5.242188,ti-bu-do,4096,1,acoustic
2,0.75,part-word,32,7.152958,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,32,39.07911,pi-go-la,4096,1,acoustic
0,1.0,word,33,8.399751,pa-bi-ku,4096,1,acoustic
1,1.0,word,33,4.1225176,ti-bu-do,4096,1,acoustic
2,0.75,part-word,33,5.3939657,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,33,37.8029,pi-go-la,4096,1,acoustic
0,1.0,word,34,9.445763,pa-bi-ku,4096,1,acoustic
1,1.0,word,34,3.8240333,ti-bu-do,4096,1,acoustic
2,0.75,part-word,34,11.120661,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,34,35.500427,pi-go-la,4096,1,acoustic
0,1.0,word,35,4.8528147,pa-bi-ku,4096,1,acoustic
1,1.0,word,35,7.996069,ti-bu-do,4096,1,acoustic
2,0.75,part-word,35,4.081586,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,35,43.055695,pi-go-la,4096,1,acoustic
0,1.0,word,36,2.5524182,pa-bi-ku,4096,1,acoustic
1,1.0,word,36,5.533969,ti-bu-do,4096,1,acoustic
2,0.75,part-word,36,12.436169,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,36,37.385284,pi-go-la,4096,1,acoustic
0,1.0,word,37,13.829076,pa-bi-ku,4096,1,acoustic
1,1.0,word,37,15.026983,ti-bu-do,4096,1,acoustic
2,0.75,part-word,37,4.409405,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,37,42.81589,pi-go-la,4096,1,acoustic
0,1.0,word,38,4.28145,pa-bi-ku,4096,1,acoustic
1,1.0,word,38,6.1998987,ti-bu-do,4096,1,acoustic
2,0.75,part-word,38,13.295538,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,38,48.670654,pi-go-la,4096,1,acoustic
0,1.0,word,39,9.078272,pa-bi-ku,4096,1,acoustic
1,1.0,word,39,4.498637,ti-bu-do,4096,1,acoustic
2,0.75,part-word,39,11.558757,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,39,40.146027,pi-go-la,4096,1,acoustic
0,1.0,word,40,10.900245,pa-bi-ku,4096,1,acoustic
1,1.0,word,40,7.116965,ti-bu-do,4096,1,acoustic
2,0.75,part-word,40,5.382221,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,40,32.247734,pi-go-la,4096,1,acoustic
0,1.0,word,41,8.719365,pa-bi-ku,4096,1,acoustic
1,1.0,word,41,4.252369,ti-bu-do,4096,1,acoustic
2,0.75,part-word,41,4.332964,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,41,29.625324,pi-go-la,4096,1,acoustic
0,1.0,word,42,6.905729,pa-bi-ku,4096,1,acoustic
1,1.0,word,42,3.6389594,ti-bu-do,4096,1,acoustic
2,0.75,part-word,42,6.9411807,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,42,44.907444,pi-go-la,4096,1,acoustic
0,1.0,word,43,6.400051,pa-bi-ku,4096,1,acoustic
1,1.0,word,43,3.0948882,ti-bu-do,4096,1,acoustic
2,0.75,part-word,43,10.263731,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,43,27.25967,pi-go-la,4096,1,acoustic
0,1.0,word,44,2.8211617,pa-bi-ku,4096,1,acoustic
1,1.0,word,44,3.568286,ti-bu-do,4096,1,acoustic
2,0.75,part-word,44,6.213498,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,44,32.950752,pi-go-la,4096,1,acoustic
0,1.0,word,45,8.17876,pa-bi-ku,4096,1,acoustic
1,1.0,word,45,3.9113955,ti-bu-do,4096,1,acoustic
2,0.75,part-word,45,10.503464,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,45,36.06099,pi-go-la,4096,1,acoustic
0,1.0,word,46,7.6854796,pa-bi-ku,4096,1,acoustic
1,1.0,word,46,4.4855523,ti-bu-do,4096,1,acoustic
2,0.75,part-word,46,6.6323323,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,46,31.361954,pi-go-la,4096,1,acoustic
0,1.0,word,47,8.628079,pa-bi-ku,4096,1,acoustic
1,1.0,word,47,3.6743803,ti-bu-do,4096,1,acoustic
2,0.75,part-word,47,5.5012536,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,47,35.021393,pi-go-la,4096,1,acoustic
0,1.0,word,48,5.090764,pa-bi-ku,4096,1,acoustic
1,1.0,word,48,4.9735513,ti-bu-do,4096,1,acoustic
2,0.75,part-word,48,4.0211806,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,48,31.912605,pi-go-la,4096,1,acoustic
0,1.0,word,49,10.170953,pa-bi-ku,4096,1,acoustic
1,1.0,word,49,3.3360748,ti-bu-do,4096,1,acoustic
2,0.75,part-word,49,10.657433,tu-da-ro,4096,1,acoustic
3,0.752808988764045,part-word,49,32.547344,pi-go-la,4096,1,acoustic
0,1.0,word,0,3.1754687,pa-bi-ku,8192,1,acoustic
1,1.0,word,0,8.005397,ti-bu-do,8192,1,acoustic
2,0.75,part-word,0,5.5545235,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,0,31.050156,pi-go-la,8192,1,acoustic
0,1.0,word,1,10.005802,pa-bi-ku,8192,1,acoustic
1,1.0,word,1,5.3071847,ti-bu-do,8192,1,acoustic
2,0.75,part-word,1,10.169262,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,1,45.33075,pi-go-la,8192,1,acoustic
0,1.0,word,2,7.3469644,pa-bi-ku,8192,1,acoustic
1,1.0,word,2,4.030829,ti-bu-do,8192,1,acoustic
2,0.75,part-word,2,7.2836075,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,2,31.7541,pi-go-la,8192,1,acoustic
0,1.0,word,3,15.483763,pa-bi-ku,8192,1,acoustic
1,1.0,word,3,7.8043537,ti-bu-do,8192,1,acoustic
2,0.75,part-word,3,4.3852043,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,3,40.14972,pi-go-la,8192,1,acoustic
0,1.0,word,4,6.412978,pa-bi-ku,8192,1,acoustic
1,1.0,word,4,4.244885,ti-bu-do,8192,1,acoustic
2,0.75,part-word,4,7.2744904,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,4,31.630821,pi-go-la,8192,1,acoustic
0,1.0,word,5,9.403176,pa-bi-ku,8192,1,acoustic
1,1.0,word,5,4.943969,ti-bu-do,8192,1,acoustic
2,0.75,part-word,5,5.029725,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,5,38.143764,pi-go-la,8192,1,acoustic
0,1.0,word,6,12.689635,pa-bi-ku,8192,1,acoustic
1,1.0,word,6,5.241293,ti-bu-do,8192,1,acoustic
2,0.75,part-word,6,6.587227,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,6,33.826683,pi-go-la,8192,1,acoustic
0,1.0,word,7,7.208308,pa-bi-ku,8192,1,acoustic
1,1.0,word,7,5.809332,ti-bu-do,8192,1,acoustic
2,0.75,part-word,7,9.682766,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,7,29.768238,pi-go-la,8192,1,acoustic
0,1.0,word,8,8.459628,pa-bi-ku,8192,1,acoustic
1,1.0,word,8,3.7464228,ti-bu-do,8192,1,acoustic
2,0.75,part-word,8,6.6410885,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,8,37.937885,pi-go-la,8192,1,acoustic
0,1.0,word,9,9.337016,pa-bi-ku,8192,1,acoustic
1,1.0,word,9,5.7711983,ti-bu-do,8192,1,acoustic
2,0.75,part-word,9,7.1593523,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,9,33.5806,pi-go-la,8192,1,acoustic
0,1.0,word,10,6.305009,pa-bi-ku,8192,1,acoustic
1,1.0,word,10,5.9624596,ti-bu-do,8192,1,acoustic
2,0.75,part-word,10,5.6310654,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,10,39.84893,pi-go-la,8192,1,acoustic
0,1.0,word,11,5.1533413,pa-bi-ku,8192,1,acoustic
1,1.0,word,11,5.44459,ti-bu-do,8192,1,acoustic
2,0.75,part-word,11,6.8890066,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,11,37.9485,pi-go-la,8192,1,acoustic
0,1.0,word,12,9.660253,pa-bi-ku,8192,1,acoustic
1,1.0,word,12,2.825417,ti-bu-do,8192,1,acoustic
2,0.75,part-word,12,3.4164171,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,12,46.113026,pi-go-la,8192,1,acoustic
0,1.0,word,13,7.462834,pa-bi-ku,8192,1,acoustic
1,1.0,word,13,3.545735,ti-bu-do,8192,1,acoustic
2,0.75,part-word,13,8.425234,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,13,29.991795,pi-go-la,8192,1,acoustic
0,1.0,word,14,7.36497,pa-bi-ku,8192,1,acoustic
1,1.0,word,14,3.480027,ti-bu-do,8192,1,acoustic
2,0.75,part-word,14,6.777854,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,14,38.474335,pi-go-la,8192,1,acoustic
0,1.0,word,15,9.233213,pa-bi-ku,8192,1,acoustic
1,1.0,word,15,3.1753964,ti-bu-do,8192,1,acoustic
2,0.75,part-word,15,6.858361,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,15,30.56822,pi-go-la,8192,1,acoustic
0,1.0,word,16,8.026815,pa-bi-ku,8192,1,acoustic
1,1.0,word,16,5.125296,ti-bu-do,8192,1,acoustic
2,0.75,part-word,16,8.70088,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,16,34.83373,pi-go-la,8192,1,acoustic
0,1.0,word,17,4.4275064,pa-bi-ku,8192,1,acoustic
1,1.0,word,17,5.240524,ti-bu-do,8192,1,acoustic
2,0.75,part-word,17,9.2217455,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,17,42.019844,pi-go-la,8192,1,acoustic
0,1.0,word,18,5.9299736,pa-bi-ku,8192,1,acoustic
1,1.0,word,18,4.9421415,ti-bu-do,8192,1,acoustic
2,0.75,part-word,18,9.274354,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,18,28.253609,pi-go-la,8192,1,acoustic
0,1.0,word,19,10.084141,pa-bi-ku,8192,1,acoustic
1,1.0,word,19,3.8155103,ti-bu-do,8192,1,acoustic
2,0.75,part-word,19,3.1387353,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,19,30.931019,pi-go-la,8192,1,acoustic
0,1.0,word,20,13.444723,pa-bi-ku,8192,1,acoustic
1,1.0,word,20,5.57148,ti-bu-do,8192,1,acoustic
2,0.75,part-word,20,5.7430143,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,20,43.004944,pi-go-la,8192,1,acoustic
0,1.0,word,21,7.6319675,pa-bi-ku,8192,1,acoustic
1,1.0,word,21,4.0657306,ti-bu-do,8192,1,acoustic
2,0.75,part-word,21,7.419053,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,21,52.555,pi-go-la,8192,1,acoustic
0,1.0,word,22,5.9272385,pa-bi-ku,8192,1,acoustic
1,1.0,word,22,4.588141,ti-bu-do,8192,1,acoustic
2,0.75,part-word,22,9.17659,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,22,42.01567,pi-go-la,8192,1,acoustic
0,1.0,word,23,10.156998,pa-bi-ku,8192,1,acoustic
1,1.0,word,23,5.9406004,ti-bu-do,8192,1,acoustic
2,0.75,part-word,23,4.1083875,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,23,40.68778,pi-go-la,8192,1,acoustic
0,1.0,word,24,3.8716304,pa-bi-ku,8192,1,acoustic
1,1.0,word,24,4.8760543,ti-bu-do,8192,1,acoustic
2,0.75,part-word,24,6.764586,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,24,43.05165,pi-go-la,8192,1,acoustic
0,1.0,word,25,6.414634,pa-bi-ku,8192,1,acoustic
1,1.0,word,25,5.387025,ti-bu-do,8192,1,acoustic
2,0.75,part-word,25,5.0771713,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,25,28.288158,pi-go-la,8192,1,acoustic
0,1.0,word,26,5.024558,pa-bi-ku,8192,1,acoustic
1,1.0,word,26,4.7766256,ti-bu-do,8192,1,acoustic
2,0.75,part-word,26,6.3340883,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,26,35.256786,pi-go-la,8192,1,acoustic
0,1.0,word,27,6.769804,pa-bi-ku,8192,1,acoustic
1,1.0,word,27,3.360382,ti-bu-do,8192,1,acoustic
2,0.75,part-word,27,11.364403,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,27,32.161674,pi-go-la,8192,1,acoustic
0,1.0,word,28,3.3829937,pa-bi-ku,8192,1,acoustic
1,1.0,word,28,5.258459,ti-bu-do,8192,1,acoustic
2,0.75,part-word,28,9.941565,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,28,37.200314,pi-go-la,8192,1,acoustic
0,1.0,word,29,14.0657835,pa-bi-ku,8192,1,acoustic
1,1.0,word,29,10.208921,ti-bu-do,8192,1,acoustic
2,0.75,part-word,29,6.2204094,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,29,37.134495,pi-go-la,8192,1,acoustic
0,1.0,word,30,11.156394,pa-bi-ku,8192,1,acoustic
1,1.0,word,30,4.4334364,ti-bu-do,8192,1,acoustic
2,0.75,part-word,30,6.8488026,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,30,43.11274,pi-go-la,8192,1,acoustic
0,1.0,word,31,5.4993925,pa-bi-ku,8192,1,acoustic
1,1.0,word,31,4.230282,ti-bu-do,8192,1,acoustic
2,0.75,part-word,31,7.516677,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,31,31.15659,pi-go-la,8192,1,acoustic
0,1.0,word,32,3.327456,pa-bi-ku,8192,1,acoustic
1,1.0,word,32,4.569867,ti-bu-do,8192,1,acoustic
2,0.75,part-word,32,5.6295547,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,32,41.48461,pi-go-la,8192,1,acoustic
0,1.0,word,33,9.563451,pa-bi-ku,8192,1,acoustic
1,1.0,word,33,3.3870034,ti-bu-do,8192,1,acoustic
2,0.75,part-word,33,4.42934,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,33,40.663784,pi-go-la,8192,1,acoustic
0,1.0,word,34,5.269406,pa-bi-ku,8192,1,acoustic
1,1.0,word,34,4.158989,ti-bu-do,8192,1,acoustic
2,0.75,part-word,34,9.216309,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,34,35.200188,pi-go-la,8192,1,acoustic
0,1.0,word,35,4.038052,pa-bi-ku,8192,1,acoustic
1,1.0,word,35,6.8693,ti-bu-do,8192,1,acoustic
2,0.75,part-word,35,3.6885185,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,35,39.811928,pi-go-la,8192,1,acoustic
0,1.0,word,36,3.0706403,pa-bi-ku,8192,1,acoustic
1,1.0,word,36,4.9636602,ti-bu-do,8192,1,acoustic
2,0.75,part-word,36,8.534714,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,36,36.596245,pi-go-la,8192,1,acoustic
0,1.0,word,37,13.284224,pa-bi-ku,8192,1,acoustic
1,1.0,word,37,14.286844,ti-bu-do,8192,1,acoustic
2,0.75,part-word,37,4.4298506,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,37,45.40919,pi-go-la,8192,1,acoustic
0,1.0,word,38,5.6263103,pa-bi-ku,8192,1,acoustic
1,1.0,word,38,5.7480383,ti-bu-do,8192,1,acoustic
2,0.75,part-word,38,10.978054,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,38,49.627247,pi-go-la,8192,1,acoustic
0,1.0,word,39,8.852191,pa-bi-ku,8192,1,acoustic
1,1.0,word,39,4.8228273,ti-bu-do,8192,1,acoustic
2,0.75,part-word,39,13.542829,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,39,41.32586,pi-go-la,8192,1,acoustic
0,1.0,word,40,11.012813,pa-bi-ku,8192,1,acoustic
1,1.0,word,40,8.327978,ti-bu-do,8192,1,acoustic
2,0.75,part-word,40,6.0192657,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,40,32.556087,pi-go-la,8192,1,acoustic
0,1.0,word,41,9.256406,pa-bi-ku,8192,1,acoustic
1,1.0,word,41,3.8815002,ti-bu-do,8192,1,acoustic
2,0.75,part-word,41,4.984055,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,41,34.088097,pi-go-la,8192,1,acoustic
0,1.0,word,42,7.300502,pa-bi-ku,8192,1,acoustic
1,1.0,word,42,2.8201308,ti-bu-do,8192,1,acoustic
2,0.75,part-word,42,8.025329,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,42,53.88224,pi-go-la,8192,1,acoustic
0,1.0,word,43,6.8778143,pa-bi-ku,8192,1,acoustic
1,1.0,word,43,3.7236052,ti-bu-do,8192,1,acoustic
2,0.75,part-word,43,10.712905,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,43,29.76482,pi-go-la,8192,1,acoustic
0,1.0,word,44,4.7030234,pa-bi-ku,8192,1,acoustic
1,1.0,word,44,3.3614283,ti-bu-do,8192,1,acoustic
2,0.75,part-word,44,6.104469,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,44,32.53695,pi-go-la,8192,1,acoustic
0,1.0,word,45,8.082746,pa-bi-ku,8192,1,acoustic
1,1.0,word,45,5.1781893,ti-bu-do,8192,1,acoustic
2,0.75,part-word,45,7.2120905,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,45,37.390682,pi-go-la,8192,1,acoustic
0,1.0,word,46,8.099738,pa-bi-ku,8192,1,acoustic
1,1.0,word,46,3.5886464,ti-bu-do,8192,1,acoustic
2,0.75,part-word,46,8.860511,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,46,33.921238,pi-go-la,8192,1,acoustic
0,1.0,word,47,7.9810123,pa-bi-ku,8192,1,acoustic
1,1.0,word,47,3.7506657,ti-bu-do,8192,1,acoustic
2,0.75,part-word,47,5.8688693,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,47,37.21604,pi-go-la,8192,1,acoustic
0,1.0,word,48,5.452448,pa-bi-ku,8192,1,acoustic
1,1.0,word,48,4.4702654,ti-bu-do,8192,1,acoustic
2,0.75,part-word,48,4.2225466,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,48,33.15156,pi-go-la,8192,1,acoustic
0,1.0,word,49,11.104943,pa-bi-ku,8192,1,acoustic
1,1.0,word,49,2.4457974,ti-bu-do,8192,1,acoustic
2,0.75,part-word,49,9.602931,tu-da-ro,8192,1,acoustic
3,0.752808988764045,part-word,49,34.44664,pi-go-la,8192,1,acoustic
0,0.5,part-word,0,18.93384,tu-pi-du,1,2,acoustic
1,0.0,part-word,0,2.2074034,go-ge-bi,1,2,acoustic
2,1.0,word,0,8.835273,gu-lo-ba,1,2,acoustic
3,1.0,word,0,2.5716922,bo-ga-ki,1,2,acoustic
0,0.5,part-word,1,18.926071,tu-pi-du,1,2,acoustic
1,0.0,part-word,1,2.200054,go-ge-bi,1,2,acoustic
2,1.0,word,1,8.83895,gu-lo-ba,1,2,acoustic
