,tp,condition,model_num,ae_mse,word,epochs,exp,model_type
1,0.0,part-word,31,0.13455059,go-ge-bi,1,2,phon
2,1.0,word,31,0.13244444,gu-lo-ba,1,2,phon
3,1.0,word,31,0.11446225,bo-ga-ki,1,2,phon
0,0.5,part-word,32,0.13093883,tu-pi-du,1,2,phon
1,0.0,part-word,32,0.12996693,go-ge-bi,1,2,phon
2,1.0,word,32,0.12961955,gu-lo-ba,1,2,phon
3,1.0,word,32,0.113696754,bo-ga-ki,1,2,phon
0,0.5,part-word,33,0.13464116,tu-pi-du,1,2,phon
1,0.0,part-word,33,0.1352314,go-ge-bi,1,2,phon
2,1.0,word,33,0.1340431,gu-lo-ba,1,2,phon
3,1.0,word,33,0.117934056,bo-ga-ki,1,2,phon
0,0.5,part-word,34,0.13401648,tu-pi-du,1,2,phon
1,0.0,part-word,34,0.13628018,go-ge-bi,1,2,phon
2,1.0,word,34,0.13391428,gu-lo-ba,1,2,phon
3,1.0,word,34,0.11659767,bo-ga-ki,1,2,phon
0,0.5,part-word,35,0.13556366,tu-pi-du,1,2,phon
1,0.0,part-word,35,0.13494617,go-ge-bi,1,2,phon
2,1.0,word,35,0.13384011,gu-lo-ba,1,2,phon
3,1.0,word,35,0.116105184,bo-ga-ki,1,2,phon
0,0.5,part-word,36,0.13680781,tu-pi-du,1,2,phon
1,0.0,part-word,36,0.13270688,go-ge-bi,1,2,phon
2,1.0,word,36,0.13428605,gu-lo-ba,1,2,phon
3,1.0,word,36,0.11412881,bo-ga-ki,1,2,phon
0,0.5,part-word,37,0.1316632,tu-pi-du,1,2,phon
1,0.0,part-word,37,0.13300128,go-ge-bi,1,2,phon
2,1.0,word,37,0.13585187,gu-lo-ba,1,2,phon
3,1.0,word,37,0.11347802,bo-ga-ki,1,2,phon
0,0.5,part-word,38,0.13008222,tu-pi-du,1,2,phon
1,0.0,part-word,38,0.13009359,go-ge-bi,1,2,phon
2,1.0,word,38,0.13008398,gu-lo-ba,1,2,phon
3,1.0,word,38,0.11339603,bo-ga-ki,1,2,phon
0,0.5,part-word,39,0.13936855,tu-pi-du,1,2,phon
1,0.0,part-word,39,0.13637042,go-ge-bi,1,2,phon
2,1.0,word,39,0.13947305,gu-lo-ba,1,2,phon
3,1.0,word,39,0.11555922,bo-ga-ki,1,2,phon
0,0.5,part-word,40,0.13078746,tu-pi-du,1,2,phon
1,0.0,part-word,40,0.12997794,go-ge-bi,1,2,phon
2,1.0,word,40,0.13380398,gu-lo-ba,1,2,phon
3,1.0,word,40,0.11094643,bo-ga-ki,1,2,phon
0,0.5,part-word,41,0.13330062,tu-pi-du,1,2,phon
1,0.0,part-word,41,0.13101763,go-ge-bi,1,2,phon
2,1.0,word,41,0.13161947,gu-lo-ba,1,2,phon
3,1.0,word,41,0.11179176,bo-ga-ki,1,2,phon
0,0.5,part-word,42,0.13588786,tu-pi-du,1,2,phon
1,0.0,part-word,42,0.1369306,go-ge-bi,1,2,phon
2,1.0,word,42,0.13652363,gu-lo-ba,1,2,phon
3,1.0,word,42,0.11778188,bo-ga-ki,1,2,phon
0,0.5,part-word,43,0.13418403,tu-pi-du,1,2,phon
1,0.0,part-word,43,0.1309953,go-ge-bi,1,2,phon
2,1.0,word,43,0.13238713,gu-lo-ba,1,2,phon
3,1.0,word,43,0.11045321,bo-ga-ki,1,2,phon
0,0.5,part-word,44,0.13464434,tu-pi-du,1,2,phon
1,0.0,part-word,44,0.13643488,go-ge-bi,1,2,phon
2,1.0,word,44,0.13643777,gu-lo-ba,1,2,phon
3,1.0,word,44,0.11739512,bo-ga-ki,1,2,phon
0,0.5,part-word,45,0.12774915,tu-pi-du,1,2,phon
1,0.0,part-word,45,0.12857875,go-ge-bi,1,2,phon
2,1.0,word,45,0.12724492,gu-lo-ba,1,2,phon
3,1.0,word,45,0.11212088,bo-ga-ki,1,2,phon
0,0.5,part-word,46,0.13681954,tu-pi-du,1,2,phon
1,0.0,part-word,46,0.13526477,go-ge-bi,1,2,phon
2,1.0,word,46,0.1358036,gu-lo-ba,1,2,phon
3,1.0,word,46,0.11465217,bo-ga-ki,1,2,phon
0,0.5,part-word,47,0.1318637,tu-pi-du,1,2,phon
1,0.0,part-word,47,0.1323531,go-ge-bi,1,2,phon
2,1.0,word,47,0.1306288,gu-lo-ba,1,2,phon
3,1.0,word,47,0.1164289,bo-ga-ki,1,2,phon
0,0.5,part-word,48,0.12786971,tu-pi-du,1,2,phon
1,0.0,part-word,48,0.12842025,go-ge-bi,1,2,phon
2,1.0,word,48,0.12840666,gu-lo-ba,1,2,phon
3,1.0,word,48,0.11208868,bo-ga-ki,1,2,phon
0,0.5,part-word,49,0.13049626,tu-pi-du,1,2,phon
1,0.0,part-word,49,0.12802604,go-ge-bi,1,2,phon
2,1.0,word,49,0.13017212,gu-lo-ba,1,2,phon
3,1.0,word,49,0.11094705,bo-ga-ki,1,2,phon
0,0.5,part-word,0,0.12987183,tu-pi-du,2,2,phon
1,0.0,part-word,0,0.13125142,go-ge-bi,2,2,phon
2,1.0,word,0,0.13216868,gu-lo-ba,2,2,phon
3,1.0,word,0,0.111892834,bo-ga-ki,2,2,phon
0,0.5,part-word,1,0.12951869,tu-pi-du,2,2,phon
1,0.0,part-word,1,0.129179,go-ge-bi,2,2,phon
2,1.0,word,1,0.12799823,gu-lo-ba,2,2,phon
3,1.0,word,1,0.11149512,bo-ga-ki,2,2,phon
0,0.5,part-word,2,0.1278751,tu-pi-du,2,2,phon
1,0.0,part-word,2,0.12948833,go-ge-bi,2,2,phon
2,1.0,word,2,0.13045123,gu-lo-ba,2,2,phon
3,1.0,word,2,0.10989657,bo-ga-ki,2,2,phon
0,0.5,part-word,3,0.12399234,tu-pi-du,2,2,phon
1,0.0,part-word,3,0.1211473,go-ge-bi,2,2,phon
2,1.0,word,3,0.12536964,gu-lo-ba,2,2,phon
3,1.0,word,3,0.10319106,bo-ga-ki,2,2,phon
0,0.5,part-word,4,0.121288694,tu-pi-du,2,2,phon
1,0.0,part-word,4,0.119114175,go-ge-bi,2,2,phon
2,1.0,word,4,0.12276757,gu-lo-ba,2,2,phon
3,1.0,word,4,0.10485509,bo-ga-ki,2,2,phon
0,0.5,part-word,5,0.1224882,tu-pi-du,2,2,phon
1,0.0,part-word,5,0.12240359,go-ge-bi,2,2,phon
2,1.0,word,5,0.12188922,gu-lo-ba,2,2,phon
3,1.0,word,5,0.10629499,bo-ga-ki,2,2,phon
0,0.5,part-word,6,0.12410979,tu-pi-du,2,2,phon
1,0.0,part-word,6,0.12397937,go-ge-bi,2,2,phon
2,1.0,word,6,0.12580797,gu-lo-ba,2,2,phon
3,1.0,word,6,0.10610804,bo-ga-ki,2,2,phon
0,0.5,part-word,7,0.12761056,tu-pi-du,2,2,phon
1,0.0,part-word,7,0.12863198,go-ge-bi,2,2,phon
2,1.0,word,7,0.12717244,gu-lo-ba,2,2,phon
3,1.0,word,7,0.11193886,bo-ga-ki,2,2,phon
0,0.5,part-word,8,0.12798694,tu-pi-du,2,2,phon
1,0.0,part-word,8,0.12646484,go-ge-bi,2,2,phon
2,1.0,word,8,0.12804778,gu-lo-ba,2,2,phon
3,1.0,word,8,0.1088091,bo-ga-ki,2,2,phon
0,0.5,part-word,9,0.12425552,tu-pi-du,2,2,phon
1,0.0,part-word,9,0.12345973,go-ge-bi,2,2,phon
2,1.0,word,9,0.12760304,gu-lo-ba,2,2,phon
3,1.0,word,9,0.104385555,bo-ga-ki,2,2,phon
0,0.5,part-word,10,0.1224333,tu-pi-du,2,2,phon
1,0.0,part-word,10,0.121986374,go-ge-bi,2,2,phon
2,1.0,word,10,0.123841174,gu-lo-ba,2,2,phon
3,1.0,word,10,0.10433215,bo-ga-ki,2,2,phon
0,0.5,part-word,11,0.127819,tu-pi-du,2,2,phon
1,0.0,part-word,11,0.12691033,go-ge-bi,2,2,phon
2,1.0,word,11,0.12792784,gu-lo-ba,2,2,phon
3,1.0,word,11,0.10797091,bo-ga-ki,2,2,phon
0,0.5,part-word,12,0.13291211,tu-pi-du,2,2,phon
1,0.0,part-word,12,0.1345301,go-ge-bi,2,2,phon
2,1.0,word,12,0.13161379,gu-lo-ba,2,2,phon
3,1.0,word,12,0.11676359,bo-ga-ki,2,2,phon
0,0.5,part-word,13,0.12532479,tu-pi-du,2,2,phon
1,0.0,part-word,13,0.12819831,go-ge-bi,2,2,phon
2,1.0,word,13,0.12582815,gu-lo-ba,2,2,phon
3,1.0,word,13,0.11036728,bo-ga-ki,2,2,phon
0,0.5,part-word,14,0.1311062,tu-pi-du,2,2,phon
1,0.0,part-word,14,0.12995037,go-ge-bi,2,2,phon
2,1.0,word,14,0.12892249,gu-lo-ba,2,2,phon
3,1.0,word,14,0.1105261,bo-ga-ki,2,2,phon
0,0.5,part-word,15,0.12982464,tu-pi-du,2,2,phon
1,0.0,part-word,15,0.1270788,go-ge-bi,2,2,phon
2,1.0,word,15,0.12929042,gu-lo-ba,2,2,phon
3,1.0,word,15,0.10684374,bo-ga-ki,2,2,phon
0,0.5,part-word,16,0.1280277,tu-pi-du,2,2,phon
1,0.0,part-word,16,0.12851614,go-ge-bi,2,2,phon
2,1.0,word,16,0.12837407,gu-lo-ba,2,2,phon
3,1.0,word,16,0.11159955,bo-ga-ki,2,2,phon
0,0.5,part-word,17,0.12833822,tu-pi-du,2,2,phon
1,0.0,part-word,17,0.12899043,go-ge-bi,2,2,phon
2,1.0,word,17,0.13154572,gu-lo-ba,2,2,phon
3,1.0,word,17,0.110529274,bo-ga-ki,2,2,phon
0,0.5,part-word,18,0.12790848,tu-pi-du,2,2,phon
1,0.0,part-word,18,0.12700398,go-ge-bi,2,2,phon
2,1.0,word,18,0.12644608,gu-lo-ba,2,2,phon
3,1.0,word,18,0.10897928,bo-ga-ki,2,2,phon
0,0.5,part-word,19,0.12889822,tu-pi-du,2,2,phon
1,0.0,part-word,19,0.1276088,go-ge-bi,2,2,phon
2,1.0,word,19,0.13152896,gu-lo-ba,2,2,phon
3,1.0,word,19,0.10751163,bo-ga-ki,2,2,phon
0,0.5,part-word,20,0.130887,tu-pi-du,2,2,phon
1,0.0,part-word,20,0.13183406,go-ge-bi,2,2,phon
2,1.0,word,20,0.13093652,gu-lo-ba,2,2,phon
3,1.0,word,20,0.11207291,bo-ga-ki,2,2,phon
0,0.5,part-word,21,0.1272521,tu-pi-du,2,2,phon
1,0.0,part-word,21,0.1250695,go-ge-bi,2,2,phon
2,1.0,word,21,0.1305975,gu-lo-ba,2,2,phon
3,1.0,word,21,0.10613398,bo-ga-ki,2,2,phon
0,0.5,part-word,22,0.13191056,tu-pi-du,2,2,phon
1,0.0,part-word,22,0.13470718,go-ge-bi,2,2,phon
2,1.0,word,22,0.13147618,gu-lo-ba,2,2,phon
3,1.0,word,22,0.116388306,bo-ga-ki,2,2,phon
0,0.5,part-word,23,0.124171376,tu-pi-du,2,2,phon
1,0.0,part-word,23,0.12243638,go-ge-bi,2,2,phon
2,1.0,word,23,0.12265112,gu-lo-ba,2,2,phon
3,1.0,word,23,0.10676676,bo-ga-ki,2,2,phon
0,0.5,part-word,24,0.13369532,tu-pi-du,2,2,phon
1,0.0,part-word,24,0.13520336,go-ge-bi,2,2,phon
2,1.0,word,24,0.13097449,gu-lo-ba,2,2,phon
3,1.0,word,24,0.11419717,bo-ga-ki,2,2,phon
0,0.5,part-word,25,0.12644708,tu-pi-du,2,2,phon
1,0.0,part-word,25,0.12594874,go-ge-bi,2,2,phon
2,1.0,word,25,0.1283648,gu-lo-ba,2,2,phon
3,1.0,word,25,0.10804799,bo-ga-ki,2,2,phon
0,0.5,part-word,26,0.1269095,tu-pi-du,2,2,phon
1,0.0,part-word,26,0.12608829,go-ge-bi,2,2,phon
2,1.0,word,26,0.12934734,gu-lo-ba,2,2,phon
3,1.0,word,26,0.10851418,bo-ga-ki,2,2,phon
0,0.5,part-word,27,0.12442355,tu-pi-du,2,2,phon
1,0.0,part-word,27,0.12794212,go-ge-bi,2,2,phon
2,1.0,word,27,0.12723514,gu-lo-ba,2,2,phon
3,1.0,word,27,0.11251318,bo-ga-ki,2,2,phon
0,0.5,part-word,28,0.12227659,tu-pi-du,2,2,phon
1,0.0,part-word,28,0.12456247,go-ge-bi,2,2,phon
2,1.0,word,28,0.12602961,gu-lo-ba,2,2,phon
3,1.0,word,28,0.104910344,bo-ga-ki,2,2,phon
0,0.5,part-word,29,0.13102143,tu-pi-du,2,2,phon
1,0.0,part-word,29,0.12942252,go-ge-bi,2,2,phon
2,1.0,word,29,0.12933993,gu-lo-ba,2,2,phon
3,1.0,word,29,0.10975394,bo-ga-ki,2,2,phon
0,0.5,part-word,30,0.12934266,tu-pi-du,2,2,phon
1,0.0,part-word,30,0.12934324,go-ge-bi,2,2,phon
2,1.0,word,30,0.13040051,gu-lo-ba,2,2,phon
3,1.0,word,30,0.11294009,bo-ga-ki,2,2,phon
0,0.5,part-word,31,0.12491937,tu-pi-du,2,2,phon
1,0.0,part-word,31,0.127413,go-ge-bi,2,2,phon
2,1.0,word,31,0.12562604,gu-lo-ba,2,2,phon
3,1.0,word,31,0.10846576,bo-ga-ki,2,2,phon
0,0.5,part-word,32,0.12469661,tu-pi-du,2,2,phon
1,0.0,part-word,32,0.12347239,go-ge-bi,2,2,phon
2,1.0,word,32,0.12345972,gu-lo-ba,2,2,phon
3,1.0,word,32,0.108523056,bo-ga-ki,2,2,phon
0,0.5,part-word,33,0.1280545,tu-pi-du,2,2,phon
1,0.0,part-word,33,0.12839612,go-ge-bi,2,2,phon
2,1.0,word,33,0.12749185,gu-lo-ba,2,2,phon
3,1.0,word,33,0.11229713,bo-ga-ki,2,2,phon
0,0.5,part-word,34,0.12684728,tu-pi-du,2,2,phon
1,0.0,part-word,34,0.12942114,go-ge-bi,2,2,phon
2,1.0,word,34,0.12724614,gu-lo-ba,2,2,phon
3,1.0,word,34,0.11084585,bo-ga-ki,2,2,phon
0,0.5,part-word,35,0.12835377,tu-pi-du,2,2,phon
1,0.0,part-word,35,0.12770867,go-ge-bi,2,2,phon
2,1.0,word,35,0.12692726,gu-lo-ba,2,2,phon
3,1.0,word,35,0.110023834,bo-ga-ki,2,2,phon
0,0.5,part-word,36,0.129827,tu-pi-du,2,2,phon
1,0.0,part-word,36,0.12566254,go-ge-bi,2,2,phon
2,1.0,word,36,0.1278575,gu-lo-ba,2,2,phon
3,1.0,word,36,0.10827114,bo-ga-ki,2,2,phon
0,0.5,part-word,37,0.12539366,tu-pi-du,2,2,phon
1,0.0,part-word,37,0.12672117,go-ge-bi,2,2,phon
2,1.0,word,37,0.12981784,gu-lo-ba,2,2,phon
3,1.0,word,37,0.10825357,bo-ga-ki,2,2,phon
0,0.5,part-word,38,0.123154804,tu-pi-du,2,2,phon
1,0.0,part-word,38,0.12330766,go-ge-bi,2,2,phon
2,1.0,word,38,0.1237826,gu-lo-ba,2,2,phon
3,1.0,word,38,0.10774945,bo-ga-ki,2,2,phon
0,0.5,part-word,39,0.1338815,tu-pi-du,2,2,phon
1,0.0,part-word,39,0.13098481,go-ge-bi,2,2,phon
2,1.0,word,39,0.13423938,gu-lo-ba,2,2,phon
3,1.0,word,39,0.11060601,bo-ga-ki,2,2,phon
0,0.5,part-word,40,0.12469266,tu-pi-du,2,2,phon
1,0.0,part-word,40,0.12403519,go-ge-bi,2,2,phon
2,1.0,word,40,0.12804064,gu-lo-ba,2,2,phon
3,1.0,word,40,0.105836935,bo-ga-ki,2,2,phon
0,0.5,part-word,41,0.12628812,tu-pi-du,2,2,phon
1,0.0,part-word,41,0.12386215,go-ge-bi,2,2,phon
2,1.0,word,41,0.12496344,gu-lo-ba,2,2,phon
3,1.0,word,41,0.1054998,bo-ga-ki,2,2,phon
0,0.5,part-word,42,0.12901041,tu-pi-du,2,2,phon
1,0.0,part-word,42,0.12992033,go-ge-bi,2,2,phon
2,1.0,word,42,0.13031001,gu-lo-ba,2,2,phon
3,1.0,word,42,0.11196658,bo-ga-ki,2,2,phon
0,0.5,part-word,43,0.12746525,tu-pi-du,2,2,phon
1,0.0,part-word,43,0.12429218,go-ge-bi,2,2,phon
2,1.0,word,43,0.12590142,gu-lo-ba,2,2,phon
3,1.0,word,43,0.1048588,bo-ga-ki,2,2,phon
0,0.5,part-word,44,0.12764001,tu-pi-du,2,2,phon
1,0.0,part-word,44,0.12947154,go-ge-bi,2,2,phon
2,1.0,word,44,0.12978442,gu-lo-ba,2,2,phon
3,1.0,word,44,0.11162734,bo-ga-ki,2,2,phon
0,0.5,part-word,45,0.121255875,tu-pi-du,2,2,phon
1,0.0,part-word,45,0.1218158,go-ge-bi,2,2,phon
2,1.0,word,45,0.1211615,gu-lo-ba,2,2,phon
3,1.0,word,45,0.10668704,bo-ga-ki,2,2,phon
0,0.5,part-word,46,0.13039781,tu-pi-du,2,2,phon
1,0.0,part-word,46,0.1288892,go-ge-bi,2,2,phon
2,1.0,word,46,0.12990944,gu-lo-ba,2,2,phon
3,1.0,word,46,0.10947195,bo-ga-ki,2,2,phon
0,0.5,part-word,47,0.12508383,tu-pi-du,2,2,phon
1,0.0,part-word,47,0.12558463,go-ge-bi,2,2,phon
2,1.0,word,47,0.12465002,gu-lo-ba,2,2,phon
3,1.0,word,47,0.1107876,bo-ga-ki,2,2,phon
0,0.5,part-word,48,0.120791644,tu-pi-du,2,2,phon
1,0.0,part-word,48,0.12183015,go-ge-bi,2,2,phon
2,1.0,word,48,0.12220946,gu-lo-ba,2,2,phon
3,1.0,word,48,0.106462136,bo-ga-ki,2,2,phon
0,0.5,part-word,49,0.123878434,tu-pi-du,2,2,phon
1,0.0,part-word,49,0.12126465,go-ge-bi,2,2,phon
2,1.0,word,49,0.123857245,gu-lo-ba,2,2,phon
3,1.0,word,49,0.10542491,bo-ga-ki,2,2,phon
0,0.5,part-word,0,0.116978146,tu-pi-du,4,2,phon
1,0.0,part-word,0,0.11822678,go-ge-bi,4,2,phon
2,1.0,word,0,0.119754836,gu-lo-ba,4,2,phon
3,1.0,word,0,0.10119867,bo-ga-ki,4,2,phon
0,0.5,part-word,1,0.116669275,tu-pi-du,4,2,phon
1,0.0,part-word,1,0.116423115,go-ge-bi,4,2,phon
2,1.0,word,1,0.11574738,gu-lo-ba,4,2,phon
3,1.0,word,1,0.10090791,bo-ga-ki,4,2,phon
0,0.5,part-word,2,0.114690885,tu-pi-du,4,2,phon
1,0.0,part-word,2,0.11590148,go-ge-bi,4,2,phon
2,1.0,word,2,0.11820498,gu-lo-ba,4,2,phon
3,1.0,word,2,0.09849776,bo-ga-ki,4,2,phon
0,0.5,part-word,3,0.109282665,tu-pi-du,4,2,phon
1,0.0,part-word,3,0.10639139,go-ge-bi,4,2,phon
2,1.0,word,3,0.111419514,gu-lo-ba,4,2,phon
3,1.0,word,3,0.090976715,bo-ga-ki,4,2,phon
0,0.5,part-word,4,0.10696758,tu-pi-du,4,2,phon
1,0.0,part-word,4,0.10486664,go-ge-bi,4,2,phon
2,1.0,word,4,0.10921267,gu-lo-ba,4,2,phon
3,1.0,word,4,0.09334204,bo-ga-ki,4,2,phon
0,0.5,part-word,5,0.107926846,tu-pi-du,4,2,phon
1,0.0,part-word,5,0.107520774,go-ge-bi,4,2,phon
2,1.0,word,5,0.107362,gu-lo-ba,4,2,phon
3,1.0,word,5,0.094311915,bo-ga-ki,4,2,phon
0,0.5,part-word,6,0.1098022,tu-pi-du,4,2,phon
1,0.0,part-word,6,0.10969654,go-ge-bi,4,2,phon
2,1.0,word,6,0.11258722,gu-lo-ba,4,2,phon
3,1.0,word,6,0.0945871,bo-ga-ki,4,2,phon
0,0.5,part-word,7,0.11353284,tu-pi-du,4,2,phon
1,0.0,part-word,7,0.114737555,go-ge-bi,4,2,phon
2,1.0,word,7,0.113833755,gu-lo-ba,4,2,phon
3,1.0,word,7,0.10176317,bo-ga-ki,4,2,phon
0,0.5,part-word,8,0.11447878,tu-pi-du,4,2,phon
1,0.0,part-word,8,0.113296956,go-ge-bi,4,2,phon
2,1.0,word,8,0.11532759,gu-lo-ba,4,2,phon
3,1.0,word,8,0.098235466,bo-ga-ki,4,2,phon
0,0.5,part-word,9,0.109617636,tu-pi-du,4,2,phon
1,0.0,part-word,9,0.10950807,go-ge-bi,4,2,phon
2,1.0,word,9,0.11499803,gu-lo-ba,4,2,phon
3,1.0,word,9,0.09287294,bo-ga-ki,4,2,phon
0,0.5,part-word,10,0.108154,tu-pi-du,4,2,phon
1,0.0,part-word,10,0.10752086,go-ge-bi,4,2,phon
2,1.0,word,10,0.11057727,gu-lo-ba,4,2,phon
3,1.0,word,10,0.09264889,bo-ga-ki,4,2,phon
0,0.5,part-word,11,0.11588696,tu-pi-du,4,2,phon
1,0.0,part-word,11,0.11437818,go-ge-bi,4,2,phon
2,1.0,word,11,0.11572318,gu-lo-ba,4,2,phon
3,1.0,word,11,0.0978891,bo-ga-ki,4,2,phon
0,0.5,part-word,12,0.121918924,tu-pi-du,4,2,phon
1,0.0,part-word,12,0.123782724,go-ge-bi,4,2,phon
2,1.0,word,12,0.121025875,gu-lo-ba,4,2,phon
3,1.0,word,12,0.107315555,bo-ga-ki,4,2,phon
0,0.5,part-word,13,0.1100577,tu-pi-du,4,2,phon
1,0.0,part-word,13,0.11273477,go-ge-bi,4,2,phon
2,1.0,word,13,0.11109392,gu-lo-ba,4,2,phon
3,1.0,word,13,0.09885488,bo-ga-ki,4,2,phon
0,0.5,part-word,14,0.117065474,tu-pi-du,4,2,phon
1,0.0,part-word,14,0.11583576,go-ge-bi,4,2,phon
2,1.0,word,14,0.11609669,gu-lo-ba,4,2,phon
3,1.0,word,14,0.099466,bo-ga-ki,4,2,phon
0,0.5,part-word,15,0.11765939,tu-pi-du,4,2,phon
1,0.0,part-word,15,0.11492354,go-ge-bi,4,2,phon
2,1.0,word,15,0.117814526,gu-lo-ba,4,2,phon
3,1.0,word,15,0.09677821,bo-ga-ki,4,2,phon
0,0.5,part-word,16,0.114463955,tu-pi-du,4,2,phon
1,0.0,part-word,16,0.11493748,go-ge-bi,4,2,phon
2,1.0,word,16,0.11567724,gu-lo-ba,4,2,phon
3,1.0,word,16,0.100624055,bo-ga-ki,4,2,phon
0,0.5,part-word,17,0.11450657,tu-pi-du,4,2,phon
1,0.0,part-word,17,0.11495523,go-ge-bi,4,2,phon
2,1.0,word,17,0.11872101,gu-lo-ba,4,2,phon
3,1.0,word,17,0.09847378,bo-ga-ki,4,2,phon
0,0.5,part-word,18,0.11229193,tu-pi-du,4,2,phon
1,0.0,part-word,18,0.11063239,go-ge-bi,4,2,phon
2,1.0,word,18,0.111075595,gu-lo-ba,4,2,phon
3,1.0,word,18,0.09549895,bo-ga-ki,4,2,phon
0,0.5,part-word,19,0.11725695,tu-pi-du,4,2,phon
1,0.0,part-word,19,0.115357086,go-ge-bi,4,2,phon
2,1.0,word,19,0.1202133,gu-lo-ba,4,2,phon
3,1.0,word,19,0.09740254,bo-ga-ki,4,2,phon
0,0.5,part-word,20,0.11793916,tu-pi-du,4,2,phon
1,0.0,part-word,20,0.11851309,go-ge-bi,4,2,phon
2,1.0,word,20,0.118321694,gu-lo-ba,4,2,phon
3,1.0,word,20,0.10120635,bo-ga-ki,4,2,phon
0,0.5,part-word,21,0.11477147,tu-pi-du,4,2,phon
1,0.0,part-word,21,0.11247052,go-ge-bi,4,2,phon
2,1.0,word,21,0.11857031,gu-lo-ba,4,2,phon
3,1.0,word,21,0.09596978,bo-ga-ki,4,2,phon
0,0.5,part-word,22,0.11759104,tu-pi-du,4,2,phon
1,0.0,part-word,22,0.12103427,go-ge-bi,4,2,phon
2,1.0,word,22,0.11844961,gu-lo-ba,4,2,phon
3,1.0,word,22,0.105595164,bo-ga-ki,4,2,phon
0,0.5,part-word,23,0.10825442,tu-pi-du,4,2,phon
1,0.0,part-word,23,0.10694502,go-ge-bi,4,2,phon
2,1.0,word,23,0.10765033,gu-lo-ba,4,2,phon
3,1.0,word,23,0.09439525,bo-ga-ki,4,2,phon
0,0.5,part-word,24,0.12165913,tu-pi-du,4,2,phon
1,0.0,part-word,24,0.12279488,go-ge-bi,4,2,phon
2,1.0,word,24,0.119335525,gu-lo-ba,4,2,phon
3,1.0,word,24,0.103400156,bo-ga-ki,4,2,phon
0,0.5,part-word,25,0.11449936,tu-pi-du,4,2,phon
1,0.0,part-word,25,0.11377256,go-ge-bi,4,2,phon
2,1.0,word,25,0.11716764,gu-lo-ba,4,2,phon
3,1.0,word,25,0.09850207,bo-ga-ki,4,2,phon
0,0.5,part-word,26,0.1118426,tu-pi-du,4,2,phon
1,0.0,part-word,26,0.1111023,go-ge-bi,4,2,phon
2,1.0,word,26,0.11508983,gu-lo-ba,4,2,phon
3,1.0,word,26,0.09672336,bo-ga-ki,4,2,phon
0,0.5,part-word,27,0.11010754,tu-pi-du,4,2,phon
1,0.0,part-word,27,0.11327158,go-ge-bi,4,2,phon
2,1.0,word,27,0.11380491,gu-lo-ba,4,2,phon
3,1.0,word,27,0.100304864,bo-ga-ki,4,2,phon
0,0.5,part-word,28,0.10876441,tu-pi-du,4,2,phon
1,0.0,part-word,28,0.111295775,go-ge-bi,4,2,phon
2,1.0,word,28,0.112907775,gu-lo-ba,4,2,phon
3,1.0,word,28,0.09413375,bo-ga-ki,4,2,phon
0,0.5,part-word,29,0.11805302,tu-pi-du,4,2,phon
1,0.0,part-word,29,0.11583589,go-ge-bi,4,2,phon
2,1.0,word,29,0.116452485,gu-lo-ba,4,2,phon
3,1.0,word,29,0.098996535,bo-ga-ki,4,2,phon
0,0.5,part-word,30,0.11597912,tu-pi-du,4,2,phon
1,0.0,part-word,30,0.1157291,go-ge-bi,4,2,phon
2,1.0,word,30,0.117737584,gu-lo-ba,4,2,phon
3,1.0,word,30,0.10165213,bo-ga-ki,4,2,phon
0,0.5,part-word,31,0.10922512,tu-pi-du,4,2,phon
1,0.0,part-word,31,0.11262643,go-ge-bi,4,2,phon
2,1.0,word,31,0.111190274,gu-lo-ba,4,2,phon
3,1.0,word,31,0.09601659,bo-ga-ki,4,2,phon
0,0.5,part-word,32,0.11160159,tu-pi-du,4,2,phon
1,0.0,part-word,32,0.10969417,go-ge-bi,4,2,phon
2,1.0,word,32,0.11019673,gu-lo-ba,4,2,phon
3,1.0,word,32,0.09784149,bo-ga-ki,4,2,phon
0,0.5,part-word,33,0.11493767,tu-pi-du,4,2,phon
1,0.0,part-word,33,0.11470802,go-ge-bi,4,2,phon
2,1.0,word,33,0.11435994,gu-lo-ba,4,2,phon
3,1.0,word,33,0.10106641,bo-ga-ki,4,2,phon
0,0.5,part-word,34,0.11207856,tu-pi-du,4,2,phon
1,0.0,part-word,34,0.11504314,go-ge-bi,4,2,phon
2,1.0,word,34,0.11334065,gu-lo-ba,4,2,phon
3,1.0,word,34,0.099120975,bo-ga-ki,4,2,phon
0,0.5,part-word,35,0.113262124,tu-pi-du,4,2,phon
1,0.0,part-word,35,0.11248766,go-ge-bi,4,2,phon
2,1.0,word,35,0.11257367,gu-lo-ba,4,2,phon
3,1.0,word,35,0.09753857,bo-ga-ki,4,2,phon
0,0.5,part-word,36,0.115618706,tu-pi-du,4,2,phon
1,0.0,part-word,36,0.11135916,go-ge-bi,4,2,phon
2,1.0,word,36,0.11467461,gu-lo-ba,4,2,phon
3,1.0,word,36,0.096721455,bo-ga-ki,4,2,phon
0,0.5,part-word,37,0.112421736,tu-pi-du,4,2,phon
1,0.0,part-word,37,0.114068925,go-ge-bi,4,2,phon
2,1.0,word,37,0.11767735,gu-lo-ba,4,2,phon
3,1.0,word,37,0.09785369,bo-ga-ki,4,2,phon
0,0.5,part-word,38,0.1090076,tu-pi-du,4,2,phon
1,0.0,part-word,38,0.10950646,go-ge-bi,4,2,phon
2,1.0,word,38,0.11078328,gu-lo-ba,4,2,phon
